,frame_id,coord,tracklet_id
2127,473,[386.99321571 273.18712067],26
2128,474,[675.29208498 450.24899898],5
2129,474,[832.57766385 212.26998385],10
2130,474,[531.56100916 209.86188749],3
2131,474,[132.66571592 432.19773364],23
2132,474,[384.6302262  276.15557096],26
2133,475,[673.7142308  450.09412349],5
2134,475,[832.15146349 211.56657661],10
2135,475,[539.04877262 202.64668356],3
2136,475,[132.4554655  431.54596339],23
2137,475,[394.52237264 269.69037646],26
2138,476,[670.39997079 451.81650414],5
2139,476,[833.28674067 212.50522267],10
2140,476,[544.31314131 187.44226704],3
2141,476,[130.03320348 435.11316537],23
2142,476,[403.02864967 263.71639022],26
2143,477,[668.13887494 452.3053822 ],5
2144,477,[833.34622177 209.8382471 ],10
2145,477,[562.18768946 181.33943098],3
2146,477,[128.75824404 435.42004047],23
2147,477,[401.64471088 266.799958  ],26
2148,478,[667.30623712 452.54685196],5
2149,478,[833.58092426 211.35830349],10
2150,478,[567.97330015 180.69792796],3
2151,478,[129.42355715 435.56332021],23
2152,478,[448.44243382 239.72298641],26
2153,479,[667.18097923 452.56496795],5
2154,479,[834.31138615 212.61905171],10
2155,479,[571.35833769 184.56839358],3
2156,479,[129.49697703 434.74475309],23
2157,479,[467.85919631 225.83798476],26
2158,480,[667.6374738  451.39872281],5
2159,480,[835.43792419 210.39393897],10
2160,480,[573.20284941 194.59647169],3
2161,480,[129.53680117 433.64337185],23
2162,480,[432.57328486 251.6992667 ],26
2163,481,[668.65286967 448.99130249],5
2164,481,[839.08403072 214.44910018],10
2165,481,[574.98737071 203.00024332],3
2166,481,[129.51969559 433.53990756],23
2167,481,[429.69144668 259.6388759 ],26
2168,482,[669.18650192 447.02594323],5
2169,482,[841.1093779  215.68630992],10
2170,482,[577.2956642  206.63093015],3
2171,482,[129.92289853 433.53068017],23
2172,482,[426.62876141 262.44553304],26
2173,483,[669.7194282  446.09787127],5
2174,483,[840.80329021 218.00511487],10
2175,483,[581.15157786 207.30120233],3
2176,483,[130.76836547 433.57968404],23
2177,483,[418.3828646  265.47609983],26
2178,484,[670.21548334 446.78731677],5
2179,484,[839.84408858 219.28855171],10
2180,484,[581.81349279 208.55491125],3
2181,484,[131.00151117 433.65563586],23
2182,484,[415.8470756  267.34808499],26
2183,485,[669.26784127 448.06424253],5
2184,485,[837.64924088 219.31500164],10
2185,485,[576.23737199 205.08530131],3
2186,485,[131.36716803 434.16229282],23
2187,485,[421.2820627 268.7418668],26
2188,486,[669.69717199 449.46907299],5
2189,486,[834.99924359 219.74566976],10
2190,486,[562.15131107 207.14813521],3
2191,486,[131.61920491 434.36509923],23
2192,487,[670.43036636 450.42502843],5
2193,487,[832.4783581  219.77042361],10
2194,487,[544.97732176 211.17331485],3
2195,487,[131.99794229 435.04511166],23
2196,488,[671.12726775 450.5057237 ],5
2197,488,[830.67471439 220.1080552 ],10
2198,488,[531.2582639  207.98652234],3
2199,488,[132.30144696 436.34147909],23
2200,489,[671.97211228 449.60709173],5
2201,489,[830.02979234 220.77951543],10
2202,489,[521.32482325 202.72921229],3
2203,489,[131.95456581 437.50901461],23
2204,490,[671.00456885 448.59149973],5
2205,490,[829.68908739 222.15945213],10
2206,490,[518.98955438 203.94993869],3
2207,490,[133.14519753 440.09796076],23
2208,491,[670.18187806 447.57122754],5
2209,491,[826.75241844 224.03163117],10
2210,491,[518.19887631 201.41947958],3
2211,491,[134.50366396 441.25537417],23
2212,492,[669.36276737 446.96180367],5
2213,492,[826.01557509 223.88858671],10
2214,492,[516.5346267  198.66746352],3
2215,492,[134.90471628 441.17978919],23
2216,492,[876.88577167 366.44492234],25
2217,493,[669.7133819  446.62503661],5
2218,493,[826.49731638 221.99236004],10
2219,493,[512.67553478 196.20407406],3
2220,493,[135.48923918 441.3730022 ],23
2221,493,[876.75873199 367.01863988],25
2222,494,[669.01274976 447.39541679],5
2223,494,[824.30490477 221.99125241],10
2224,494,[510.86687581 191.46441023],3
2225,494,[135.63130123 441.41542152],23
2226,494,[876.05011249 361.81392344],25
2227,495,[669.63034221 447.63304577],5
2228,495,[824.3305295  223.12288658],10
2229,495,[508.07278387 191.23549303],3
2230,495,[135.35035479 441.11201343],23
2231,495,[875.05965998 358.89066106],25
2232,496,[669.55966944 448.11431645],5
2233,496,[822.9759026  223.22566532],10
2234,496,[507.869548   185.94237796],3
2235,496,[135.26420393 441.18271665],23
2236,496,[876.50047391 357.42902619],25
2237,497,[669.49884013 448.86107891],5
2238,497,[824.15647977 222.48646609],10
2239,497,[510.52698255 184.52498046],3
2240,497,[135.2747169  440.78455528],23
2241,497,[877.11088341 354.52695682],25
2242,498,[669.54913367 448.42844869],5
2243,498,[824.2581517  220.74406012],10
2244,498,[512.55050993 186.93078659],3
2245,498,[135.07819608 440.43961556],23
2246,499,[669.14436821 447.75131657],5
2247,499,[823.4628505  219.38395521],10
2248,499,[513.72768249 189.87466628],3
2249,499,[135.12953184 440.20096362],23
2250,499,[880.03500285 356.03947539],25
2251,500,[669.74001945 447.31747612],5
2252,500,[824.36274221 216.82274843],10
2253,500,[513.05113485 190.57618657],3
2254,500,[134.811837   439.52745334],23
2255,501,[670.62360923 446.44848558],5
2256,501,[822.86444829 216.55568639],10
2257,501,[512.62054474 190.62872768],3
2258,501,[134.38005396 438.96744664],23
2259,501,[875.24470428 356.94146866],25
2260,502,[669.99302961 446.16901071],5
2261,502,[822.55706849 216.2787045 ],10
2262,502,[512.25239614 188.60046669],3
2263,502,[134.29478036 438.10059892],23
2264,502,[873.23375923 357.88513702],25
2265,503,[670.57586731 445.34614274],5
2266,503,[823.89264596 239.68740437],10
2267,503,[518.06298053 190.26110162],3
2268,503,[134.36976198 437.45934626],23
2269,503,[871.21623259 354.43082561],25
2270,504,[671.46762371 444.75268702],5
2271,504,[823.80571416 228.06585362],10
2272,504,[519.3719142  190.58896808],3
2273,504,[134.21093344 436.59304522],23
2274,504,[873.70511726 358.33244932],25
2275,505,[672.06014836 443.73448607],5
2276,505,[823.58123386 222.14311611],10
2277,505,[519.51320002 188.81356756],3
2278,505,[133.94692597 435.62701686],23
2279,505,[875.45646445 360.97887526],25
2280,506,[672.68717071 443.74041487],5
2281,506,[823.66792341 218.67365629],10
2282,506,[518.13316125 187.7644436 ],3
2283,506,[133.27861313 435.24229294],23
2284,506,[874.18677561 360.35240241],25
2285,507,[673.18801746 444.3317646 ],5
2286,507,[824.93738939 218.02125537],10
2287,507,[518.35874537 187.30170226],3
2288,507,[133.22513311 434.96795559],23
2289,507,[871.71731994 357.23121017],25
2290,508,[674.05305553 444.3483164 ],5
2291,508,[825.43203276 217.36942011],10
2292,508,[517.3555022  186.98915767],3
2293,508,[132.86814764 434.42269814],23
2294,509,[674.61654853 444.09683691],5
2295,509,[824.93435781 216.63553954],10
2296,509,[518.13598763 186.38457065],3
2297,509,[132.53076063 433.87391764],23
2298,510,[675.33582122 443.69495693],5
2299,510,[824.85920726 216.98864291],10
2300,510,[516.74245329 188.49415852],3
2301,510,[132.60892653 433.41011284],23
2302,511,[675.51928751 443.97407576],5
2303,511,[826.1805357  217.13733285],10
2304,511,[516.24030002 189.3281196 ],3
2305,511,[132.00663798 433.3726148 ],23
2306,512,[675.25022765 444.57991916],5
2307,512,[823.35139721 219.24895412],10
2308,512,[516.0555665  188.95581569],3
2309,512,[131.41566616 432.30777773],23
2310,513,[675.37642175 444.52380945],5
2311,513,[822.64064577 219.07307103],10
2312,513,[516.18449847 189.33190292],3
2313,513,[131.20014528 432.58492946],23
2314,514,[675.53160446 444.21726762],5
2315,514,[822.64328264 220.6341195 ],10
2316,514,[513.34990829 188.51253701],3
2317,514,[130.69875818 431.7828224 ],23
2318,515,[675.49504527 444.07610016],5
2319,515,[822.36074805 220.50516934],10
2320,515,[510.47065587 188.65341531],3
2321,515,[130.33262632 431.53829482],23
2322,516,[674.75914422 444.7541197 ],5
2323,516,[822.65620131 219.78270189],10
2324,516,[508.83989069 188.43059866],3
2325,516,[130.3180157  431.62558338],23
2326,517,[674.69357249 444.71373386],5
2327,517,[823.13004657 219.24705881],10
2328,517,[508.98086943 189.60873399],3
2329,517,[129.86689562 431.73607044],23
2330,517,[866.32377254 358.05044313],25
2331,518,[674.361088  444.9574926],5
2332,518,[821.1562665  232.66131314],10
2333,518,[509.37547566 190.56050681],3
2334,518,[128.96777808 431.75469584],23
2335,518,[866.60311281 358.24824448],25
2336,519,[674.42506281 445.8189435 ],5
2337,519,[823.63361437 226.40803352],10
2338,519,[514.69332593 189.76783782],3
2339,519,[128.69050054 432.04188337],23
2340,519,[870.5741763  358.58489013],25
2341,520,[674.06733873 446.90852888],5
2342,520,[824.10806867 226.72852262],10
2343,520,[516.50415881 188.44789621],3
2344,520,[127.15005665 431.75526243],23
2345,520,[873.66742904 360.77531648],25
2346,521,[674.59731033 449.38322162],5
2347,521,[822.70970353 230.68120461],10
2348,521,[515.6336098  189.33739667],3
2349,521,[126.37409465 434.06224692],23
2350,521,[867.36919893 356.52246992],25
2351,522,[675.3709981  455.96729939],5
2352,522,[833.79613397 235.29916782],10
2353,522,[496.87391049 202.0668327 ],3
2354,522,[120.43231713 425.68601479],23
2355,523,[772.61670899 273.34771312],10
2356,523,[485.92891731 209.98178435],3
2357,523,[837.2761408  283.81828559],25
2358,524,[745.05389076 294.57264642],10
2359,524,[473.08334992 218.68487912],3
2360,524,[638.48495353 476.02738329],5
2361,524,[243.24898751 450.5434224 ],23
2362,525,[733.76297596 297.57716675],10
2363,525,[470.97662007 249.06959753],3
2364,525,[628.98283586 479.23333561],5
2365,525,[259.19333716 462.54605441],23
2366,525,[902.17674067 369.08318123],25
2367,526,[732.22856871 300.1171988 ],10
2368,526,[469.60190013 257.65903463],3
2369,526,[625.99732877 480.18514865],5
2370,526,[264.79247843 464.87656482],23
2371,526,[911.21328844 381.21842172],25
2372,527,[731.92194557 301.58936979],10
2373,527,[469.18195559 259.54143588],3
2374,527,[629.62983543 480.45727112],5
2375,527,[265.89076854 465.71827502],23
2376,528,[734.35021735 303.53596135],10
2377,528,[469.5207952  259.38334648],3
2378,528,[629.23903529 480.18926588],5
2379,528,[264.86930782 465.98203188],23
2380,529,[737.8735416  304.90159431],10
2381,529,[469.32163777 258.90850322],3
2382,529,[633.86725103 479.76056764],5
2383,529,[264.74504289 466.28017744],23
2384,530,[739.86996836 304.57419218],10
2385,530,[471.63524302 260.2154939 ],3
2386,530,[635.28988158 479.8536974 ],5
2387,530,[264.64573472 466.59855456],23
2388,531,[742.23795173 305.40796964],10
2389,531,[475.09410355 263.22214466],3
2390,531,[636.42316597 479.05911835],5
2391,531,[264.15482245 467.07233993],23
2392,532,[743.90700494 305.11514396],10
2393,532,[477.63223207 264.52784699],3
2394,532,[631.63700308 479.96750477],5
2395,532,[265.04126341 467.48483945],23
2396,533,[747.87554419 298.76882757],10
2397,533,[478.44755308 264.932987  ],3
2398,533,[625.94147798 483.06577234],5
2399,533,[264.85976489 467.31057565],23
2400,534,[750.02740725 294.37623607],10
2401,534,[484.85071063 263.75504903],3
2402,534,[616.05988616 486.05358178],5
2403,534,[263.98384523 467.48647137],23
2404,535,[763.29679929 281.91865899],10
2405,535,[491.94647104 266.68529395],3
2406,535,[607.35618714 483.96543392],5
2407,535,[264.61969486 468.20738655],23
2408,536,[762.20259968 276.03443785],10
2409,536,[498.81055886 266.36065327],3
2410,536,[600.36039903 482.01444117],5
2411,536,[264.40365261 468.63712972],23
2412,537,[760.65475308 271.64162612],10
2413,537,[502.19508574 266.48729833],3
2414,537,[598.35311127 485.77814668],5
2415,537,[264.81809252 469.1487915 ],23
2416,538,[761.69615955 271.15155719],10
2417,538,[502.10822203 263.28457291],3
2418,538,[592.55128745 487.82185173],5
2419,538,[264.88719271 469.58910008],23
2420,539,[765.49206721 275.4550959 ],10
2421,539,[495.92906471 258.8748603 ],3
2422,539,[586.95217613 491.14292784],5
2423,539,[264.79115725 469.69955283],23
2424,540,[770.9767244  278.12935812],10
2425,540,[495.13955252 254.89236731],3
2426,540,[577.58272897 490.39960558],5
2427,540,[264.79566056 469.80715916],23
2428,541,[768.90279943 281.52646741],10
2429,541,[499.04066025 248.48730878],3
2430,541,[569.70271165 489.72725788],5
2431,541,[264.32299604 469.85017007],23
2432,542,[769.5640798  286.34283314],10
2433,542,[505.33067799 248.42238904],3
2434,542,[565.48518879 489.11212439],5
2435,542,[263.41927575 469.86945289],23
2436,543,[769.40389772 288.61996284],10
2437,543,[500.64501189 246.792761  ],3
2438,543,[564.06822409 489.25982241],5
2439,543,[262.07725069 470.69402808],23
2440,544,[765.79488246 289.60933684],10
2441,544,[488.60107777 245.92411824],3
2442,544,[564.14066028 491.27495271],5
2443,544,[260.01054822 470.46804849],23
2444,545,[762.49567757 291.63950891],10
2445,545,[482.98039561 250.07044313],3
2446,545,[562.12251153 492.16396601],5
2447,545,[258.48108419 470.32528048],23
2448,546,[758.99673204 292.88922222],10
2449,546,[480.07913434 253.11950119],3
2450,546,[559.75675219 493.06615358],5
2451,546,[257.00091562 471.19737766],23
2452,547,[754.65480216 294.87331822],10
2453,547,[478.04442408 259.48133295],3
2454,547,[559.75417919 493.12763984],5
2455,547,[255.79592108 471.11053807],23
2456,548,[750.98975311 296.12744575],10
2457,548,[474.89642685 265.02167474],3
2458,548,[565.34097912 492.31033115],5
2459,548,[246.54381982 468.3704519 ],23
2460,549,[748.84251906 293.61133647],10
2461,549,[471.28240639 266.39124671],3
2462,549,[576.47592455 490.99463248],5
2463,549,[241.50015112 465.45262158],23
2464,550,[745.58824508 291.87548681],10
2465,550,[468.67600685 267.42702273],3
2466,550,[586.51225946 491.45800138],5
2467,550,[238.75599753 465.55246295],23
2468,551,[735.121983   294.27735543],10
2469,551,[463.76176521 264.64035668],3
2470,551,[591.71571925 490.26765301],5
2471,551,[235.23934923 466.74555078],23
2472,552,[730.25200475 297.93359479],10
2473,552,[458.90977119 261.51630648],3
2474,552,[595.46268454 489.68202163],5
2475,552,[233.25259037 468.42304554],23
2476,553,[726.7658409  298.87339607],10
2477,553,[449.29475287 255.3094081 ],3
2478,553,[594.18181804 489.29925722],5
2479,553,[230.79696406 467.35796166],23
2480,554,[726.71074    300.96428869],10
2481,554,[450.81437538 259.1625945 ],3
2482,554,[593.03730186 488.3205957 ],5
2483,554,[229.98999383 466.80532019],23
2484,555,[725.81896454 303.4111166 ],10
2485,555,[448.8678158 264.4236481],3
2486,555,[591.576763   487.77480543],5
2487,555,[227.15146347 464.92026418],23
2488,556,[721.26967767 303.64554948],10
2489,556,[448.62679595 269.15845886],3
2490,556,[589.80711059 488.17483253],5
2491,556,[224.55274668 463.32440885],23
2492,557,[718.96616276 304.39019461],10
2493,557,[448.65934984 276.10238751],3
2494,557,[588.50210475 488.67747736],5
2495,557,[223.2802662  463.60803085],23
2496,558,[714.0160007  305.76401715],10
2497,558,[441.32571205 278.81544695],3
2498,558,[588.48419517 490.58446696],5
2499,558,[222.58421109 465.18693367],23
2500,559,[710.17819806 305.99483587],10
2501,559,[435.79752852 278.48375838],3
2502,559,[588.67534204 490.7707503 ],5
2503,559,[222.03158734 467.89605526],23
2504,560,[708.55091901 307.34140238],10
2505,560,[429.46878735 278.07790927],3
2506,560,[585.79576199 489.84322289],5
2507,560,[220.45317382 469.25356006],23
2508,561,[702.01858715 307.88197433],10
2509,561,[425.17723988 279.93259   ],3
2510,561,[585.21584263 490.93199406],5
2511,561,[217.82112914 469.6894417 ],23
2512,562,[697.07656534 308.98662113],10
2513,562,[423.83879726 281.70427821],3
2514,562,[584.60336014 490.87161408],5
2515,562,[215.64219546 470.08450579],23
2516,563,[695.33772405 310.95453842],10
2517,563,[423.88428882 284.69281736],3
2518,563,[576.17388666 488.97542726],5
2519,563,[213.57829878 470.07503378],23
2520,564,[694.46030701 312.49459305],10
2521,564,[422.57384089 286.40992347],3
2522,564,[571.53199096 488.91941152],5
2523,564,[214.21750809 470.8506592 ],23
2524,565,[694.37019672 313.42125421],10
2525,565,[420.99190426 291.14259725],3
2526,565,[575.58928951 491.56720456],5
2527,565,[214.02876494 470.58324642],23
2528,566,[694.56425408 313.92540092],10
2529,566,[418.21398251 292.04698269],3
2530,566,[571.84054455 490.12527018],5
2531,566,[210.72860719 470.74769325],23
2532,567,[691.30533796 313.69977901],10
2533,567,[413.57180085 291.65368595],3
2534,567,[576.52422866 491.65519865],5
2535,567,[208.97338754 470.30914216],23
2536,568,[685.78280154 315.64293716],10
2537,568,[410.38497448 289.51727314],3
2538,568,[577.6317636  492.83879172],5
2539,568,[205.42963581 477.43981041],23
2540,569,[683.35193544 315.3082845 ],10
2541,569,[411.21306608 293.34517976],3
2542,569,[577.65293677 493.29351583],5
2543,569,[203.54173246 480.61105755],23
2544,570,[682.24126592 314.77447034],10
2545,570,[409.4607137  293.68160335],3
2546,570,[576.93620736 492.93827801],5
2547,570,[202.53944564 482.08428065],23
2548,571,[677.63470217 313.76741517],10
2549,571,[406.14092026 291.76368767],3
2550,571,[576.84189154 493.39953727],5
2551,571,[200.08296151 483.54076505],23
2552,572,[675.12839235 314.44500251],10
2553,572,[403.91220919 293.01940191],3
2554,572,[570.13732165 494.04570022],5
2555,572,[189.68831745 476.13483622],23
2556,573,[673.22887169 314.72212313],10
2557,573,[401.97062633 291.65849224],3
2558,573,[567.1913026  493.52599233],5
2559,573,[184.40125123 474.24988209],23
2560,573,[881.05908203 375.38919373],29
2561,574,[671.13594274 314.89555125],10
2562,574,[397.4038819  288.92548623],3
2563,574,[564.90252056 493.51165217],5
2564,574,[189.98800965 481.06341016],23
2565,575,[672.63282545 315.13253024],10
2566,575,[398.29743211 286.47794001],3
2567,575,[562.88410145 494.27022249],5
2568,575,[183.31267068 477.19761053],23
2569,576,[672.71676172 315.40746149],10
2570,576,[397.69915383 283.79312878],3
2571,576,[561.4141851  494.09618909],5
2572,576,[187.930767   482.53075661],23
2573,577,[670.41027425 312.8196475 ],10
2574,577,[397.57221348 283.45128473],3
2575,577,[561.66739164 493.24201516],5
2576,577,[191.17738785 484.6807263 ],23
2577,578,[668.91531775 311.73543795],10
2578,578,[395.26895117 283.69703862],3
2579,578,[561.96383291 493.25092204],5
2580,578,[192.49438753 485.41548291],23
2581,579,[669.83219422 312.0876445 ],10
2582,579,[394.43182896 284.30540087],3
2583,579,[563.40872732 493.32519901],5
2584,579,[193.02582041 485.62858289],23
2585,580,[670.74864003 315.16769027],10
2586,580,[393.38711863 280.69073061],3
2587,580,[563.38956823 492.12756062],5
2588,580,[192.84333305 486.11392796],23
2589,581,[672.54845967 317.68534666],10
2590,581,[392.7107325  279.45822709],3
2591,581,[571.01048114 492.80233111],5
2592,581,[193.81896809 486.25016659],23
2593,582,[673.77644951 319.48494114],10
2594,582,[395.15803237 282.60470305],3
2595,582,[575.11807593 492.71625499],5
2596,582,[195.7017109 486.0506913],23
2597,583,[674.17684702 320.87949986],10
2598,583,[398.76840021 284.49015086],3
2599,583,[570.90558036 491.14344941],5
2600,583,[197.11644292 485.80697322],23
2601,584,[675.67769578 320.06827061],10
2602,584,[401.73428408 285.14400684],3
2603,584,[576.05066751 492.10280742],5
2604,584,[197.93124029 485.83177505],23
2605,585,[676.00215421 319.41147996],10
2606,585,[403.93469517 284.0284779 ],3
2607,585,[578.54373212 492.27385869],5
2608,585,[200.81391202 485.97166782],23
2609,586,[676.8171609  319.02301477],10
2610,586,[405.97315986 284.65860911],3
2611,586,[579.90631374 491.33468632],5
2612,586,[203.12194347 486.21106731],23
2613,587,[679.44022802 319.64111279],10
2614,587,[407.71042787 285.28370769],3
2615,587,[583.12941203 490.02883233],5
2616,587,[204.43383206 485.24070789],23
2617,588,[680.63829481 319.46904372],10
2618,588,[408.47200088 282.26980886],3
2619,588,[584.95448343 490.29030509],5
2620,588,[204.61521294 484.07764269],23
2621,589,[683.57265977 315.5678416 ],10
2622,589,[409.39653375 282.80755492],3
2623,589,[585.84877134 491.05808873],5
2624,589,[205.74951038 483.35387297],23
2625,590,[690.8535522  308.89181118],10
2626,590,[409.87319119 280.84557869],3
2627,590,[586.65283674 490.2647535 ],5
2628,590,[206.67939189 482.89229924],23
2629,591,[699.07937104 301.13594849],10
2630,591,[410.88504266 281.88043553],3
2631,591,[585.85394671 491.45445576],5
2632,591,[209.15195149 475.5010114 ],23
2633,592,[703.89809822 288.66388778],10
2634,592,[412.76195411 284.54725733],3
2635,592,[570.96423292 491.68882631],5
2636,592,[210.16594789 471.41508733],23
2637,593,[716.45443582 278.27629989],10
2638,593,[415.19920943 282.1143663 ],3
2639,593,[565.01910612 490.49797339],5
2640,593,[213.25778359 469.68766395],23
2641,594,[714.92652078 271.83935261],10
2642,594,[418.18884647 279.25565966],3
2643,594,[565.71884969 492.79542632],5
2644,594,[214.5055282 467.8376671],23
2645,595,[717.16090838 268.89955085],10
2646,595,[420.49370876 278.26732331],3
2647,595,[559.61007881 493.57780362],5
2648,595,[215.5059396 466.7913162],23
2649,596,[726.36840271 269.95386173],10
2650,596,[425.86535125 279.66737224],3
2651,596,[550.95044842 495.4092693 ],5
2652,596,[216.03455601 467.19849727],23
2653,597,[732.4137615  273.34230704],10
2654,597,[435.17807081 269.07734465],3
2655,597,[549.34520868 497.50398503],5
2656,597,[217.22444924 466.72471388],23
2657,598,[734.35159231 276.44361084],10
2658,598,[441.46494941 263.39090723],3
2659,598,[548.93707681 498.07910526],5
2660,598,[218.57432984 465.3824151 ],23
2661,598,[887.81784948 406.40560618],29
2662,599,[734.79918945 278.29018746],10
2663,599,[442.10366076 260.84464233],3
2664,599,[553.89609704 497.66813624],5
2665,599,[219.37085537 465.23474507],23
2666,600,[736.5828188  279.74616016],10
2667,600,[442.07109492 263.73671802],3
2668,600,[551.60635637 499.14227317],5
2669,600,[220.77539345 465.05130704],23
2670,601,[736.24277928 279.39669136],10
2671,601,[437.61135619 263.11018612],3
2672,601,[550.49587876 499.29823526],5
2673,601,[220.69957632 463.68362153],23
2674,602,[735.90230176 278.61663698],10
2675,602,[433.20047086 263.22552121],3
2676,602,[549.64774131 499.14813203],5
2677,602,[223.2745245  470.53657656],23
2678,603,[736.40643474 279.02082707],10
2679,603,[430.74866928 264.94953429],3
2680,603,[554.58304952 498.47181174],5
2681,603,[226.20705238 472.54393655],23
2682,604,[737.48053155 278.86280055],10
2683,604,[430.0678367 265.3802064],3
2684,604,[557.72851542 498.71863197],5
2685,604,[227.78194055 473.61133495],23
2686,605,[738.90239896 281.069084  ],10
2687,605,[430.85538756 266.01447093],3
2688,605,[563.17969939 497.77354204],5
2689,605,[228.35113762 474.36173929],23
2690,606,[744.07419069 284.15274486],10
2691,606,[432.39964622 268.72368726],3
2692,606,[567.21121667 498.69698011],5
2693,606,[228.38923941 474.91625128],23
2694,607,[736.33239318 287.92209372],10
2695,607,[432.55273143 268.31795904],3
2696,607,[572.25923939 499.24036074],5
2697,607,[228.49531545 474.71780226],23
2698,608,[725.49664703 293.98051256],10
2699,608,[434.65399508 270.97909576],3
2700,608,[579.21731126 501.14277548],5
2701,608,[228.217014   473.69661748],23
2702,609,[724.01081001 299.92483707],10
2703,609,[435.59625127 270.31108565],3
2704,609,[580.76999965 501.1751658 ],5
2705,609,[228.08297912 472.93340933],23
2706,610,[717.79234498 301.46588866],10
2707,610,[435.80635162 269.38157976],3
2708,610,[582.05263129 500.17535186],5
2709,610,[225.73536997 467.0421558 ],23
2710,611,[711.99145226 300.26270301],10
2711,611,[436.18428857 268.99840083],3
2712,611,[581.97972739 499.17447961],5
2713,611,[224.54903797 465.70900443],23
2714,612,[708.85917642 299.84744156],10
2715,612,[436.65637451 267.05664122],3
2716,612,[588.49553525 498.35980634],5
2717,612,[223.8685482  464.73135191],23
2718,613,[710.76469005 298.16937616],10
2719,613,[431.90416013 272.0566664 ],3
2720,613,[592.52274023 497.37214403],5
2721,613,[224.4414297  463.82732297],23
2722,614,[711.33155771 298.19115765],10
2723,614,[430.28234957 274.37815278],3
2724,614,[593.91975103 496.12244939],5
2725,614,[225.28045768 464.32394582],23
2726,615,[709.26381096 298.33505122],10
2727,615,[431.15998532 276.3049863 ],3
2728,615,[595.40826545 495.27885457],5
2729,615,[225.67822731 464.19594446],23
2730,616,[707.85463929 297.57961566],10
2731,616,[436.2901977  280.76187556],3
2732,616,[595.36703687 495.15876412],5
2733,616,[225.31247361 461.82923975],23
2734,617,[707.21752707 296.47816843],10
2735,617,[438.01197367 281.50565637],3
2736,617,[596.29456642 495.72753949],5
2737,617,[226.32099741 461.38447868],23
2738,618,[706.38090152 294.84504643],10
2739,618,[438.44487686 280.80707263],3
2740,618,[599.17710164 495.19278432],5
2741,618,[229.79351781 464.16170123],23
2742,619,[704.66234988 293.8894849 ],10
2743,619,[440.27224208 279.26434803],3
2744,619,[599.12021567 494.92439146],5
2745,619,[230.92810454 465.42649701],23
2746,620,[706.08079613 293.45323146],10
2747,620,[440.73448802 280.11632682],3
2748,620,[600.63547012 494.78432357],5
2749,620,[231.46477993 466.06318979],23
2750,621,[707.4182656  292.81297072],10
2751,621,[442.41198612 281.99375503],3
2752,621,[601.64503347 494.80337055],5
2753,621,[231.98092628 465.63951954],23
2754,622,[707.19491056 292.65401098],10
2755,622,[444.96586477 284.27653355],3
2756,622,[602.27813306 494.00640144],5
2757,622,[232.25485913 465.33885223],23
2758,623,[707.17590575 293.13148919],10
2759,623,[444.60674446 283.69198689],3
2760,623,[602.72501283 493.64197416],5
2761,623,[232.1127053  465.09674956],23
2762,624,[706.34248457 293.34889681],10
2763,624,[442.59835706 282.91170764],3
2764,624,[602.99911327 493.93231318],5
2765,624,[231.94732975 465.30606957],23
2766,625,[705.95851734 293.4809768 ],10
2767,625,[442.04356215 282.5610721 ],3
2768,625,[603.16401377 494.00648017],5
2769,625,[232.52296036 465.59687108],23
2770,626,[705.58418303 293.98724881],10
2771,626,[440.87007056 280.95556713],3
2772,626,[603.76621958 493.36105461],5
2773,626,[232.61652746 466.04390196],23
2774,627,[704.72277111 295.13654067],10
2775,627,[441.04658329 280.97064487],3
2776,627,[606.18799099 492.816384  ],5
2777,627,[233.24528549 465.92923503],23
2778,628,[704.54111723 295.55990394],10
2779,628,[440.41815077 280.62900487],3
2780,628,[608.32232657 492.74556928],5
2781,628,[231.76833285 461.83531343],23
2782,628,[917.5522644  104.75354919],31
2783,629,[703.67676674 297.17375858],10
2784,629,[440.32446462 280.87868578],3
2785,629,[610.76683627 492.62439103],5
2786,629,[231.24038942 460.15422372],23
2787,630,[703.70431215 297.93298614],10
2788,630,[440.23536992 281.35374467],3
2789,630,[614.13880274 491.27740061],5
2790,630,[230.91598674 459.63496303],23
2791,631,[702.03325745 298.00819145],10
2792,631,[441.67214053 283.45329525],3
2793,631,[616.08323046 489.27277538],5
2794,631,[230.14326398 459.42019865],23
2795,632,[701.51533202 297.49017649],10
2796,632,[441.70736296 284.86355092],3
2797,632,[610.45577862 487.84079062],5
2798,632,[229.99429824 458.67291394],23
2799,633,[701.93896385 297.5436676 ],10
2800,633,[442.97390075 287.15045755],3
2801,633,[607.78688109 487.24876206],5
2802,633,[230.0791985  458.44065999],23
2803,634,[702.22081101 297.53220663],10
2804,634,[443.28033432 287.84052698],3
2805,634,[611.02258308 487.79792269],5
2806,634,[230.33402346 458.35643029],23
2807,635,[703.70119025 297.14873158],10
2808,635,[443.63018152 289.4868716 ],3
2809,635,[609.31653809 486.82766355],5
2810,635,[230.34081353 458.30156719],23
2811,636,[704.20773316 296.69287203],10
2812,636,[442.96697528 289.48967984],3
2813,636,[614.06008733 487.74771635],5
2814,636,[230.70439747 458.2848907 ],23
2815,637,[703.95002521 297.77704071],10
2816,637,[443.61523585 290.226926  ],3
2817,637,[611.48416611 487.10654662],5
2818,637,[231.71585406 463.22122243],23
2819,638,[705.45691928 299.12680369],10
